date_time,temperature,humidity,wind_speed,wind_direction,pressure,precipitation,cloud_coverage,weather_condition,forecasted_weather,year,month,day,hour,weekday,is_weekend,season,wind_dir_label,season_encoded,wind_dir_encoded
28-03-2015,0.53442623,0.530612245,0.582417582,260,0.663280116,0,0.85,sun,sun,2015,3,28,0,5,1,Spring,W,1,7
29-03-2015,0.526229508,0.612244898,0.285714286,260,0.535558781,0,0.58,sun,sun,2015,3,29,0,6,1,Spring,W,1,7
30-03-2015,0.590163934,0.714285714,0.274725275,349,0.397677794,0.032200358,0.59,rain,rain,2015,3,30,0,0,0,Spring,N,1,1
31-03-2015,0.43442623,0.714285714,0.417582418,351,0.52394775,0.017889088,0.82,rain,rain,2015,3,31,0,1,0,Spring,N,1,1
01-04-2015,0.426229508,0.510204082,0.307692308,7,0.431059507,0.091234347,0.61,rain,rain,2015,4,1,0,2,0,Spring,N,1,1
02-04-2015,0.43442623,0.857142857,0.21978022,319,0.528301887,0,0.15,sun,sun,2015,4,2,0,3,0,Spring,NW,1,3
03-04-2015,0.38852459,0.530612245,0.351648352,137,0.728592163,0.026833631,0.87,rain,rain,2015,4,3,0,4,0,Spring,SE,1,5
04-04-2015,0.398360656,0.081632653,0.142857143,37,0.602322206,0,0.67,sun,fog,2015,4,4,0,5,1,Spring,NE,1,2
05-04-2015,0.444262295,0.387755102,0.21978022,110,0.522496372,0,0.14,sun,sun,2015,4,5,0,6,1,Spring,E,1,0
06-04-2015,0.462295082,0.204081633,0.340659341,219,0.599419448,0.017889088,0.88,rain,drizzle,2015,4,6,0,0,0,Spring,SW,1,6
07-04-2015,0.470491803,0.183673469,0.384615385,336,0.6095791,0.008944544,0.54,rain,rain,2015,4,7,0,1,0,Spring,NW,1,3
08-04-2015,0.506557377,0.795918367,0.142857143,222,0.335268505,0,0.34,sun,sun,2015,4,8,0,2,0,Spring,SW,1,6
09-04-2015,0.506557377,0.755102041,0.208791209,135,0.497822932,0,0.54,sun,sun,2015,4,9,0,3,0,Spring,SE,1,5
10-04-2015,0.480327869,0.102040816,0.461538462,255,0.863570392,0.194991055,0.13,rain,rain,2015,4,10,0,4,0,Spring,W,1,7
11-04-2015,0.408196721,0.142857143,0.67032967,359,0.667634253,0,0.48,sun,sun,2015,4,11,0,5,1,Spring,N,1,1
12-04-2015,0.43442623,0.448979592,0.351648352,328,0.419448476,0,0.82,sun,sun,2015,4,12,0,6,1,Spring,NW,1,3
13-04-2015,0.380327869,0.93877551,0.351648352,48,0.404934688,0.250447227,0.99,rain,rain,2015,4,13,0,0,0,Spring,NE,1,2
14-04-2015,0.362295082,0.510204082,0.318681319,291,0.399129173,0.059033989,0.06,rain,sun,2015,4,14,0,1,0,Spring,W,1,7
15-04-2015,0.406557377,0.918367347,0.21978022,323,0.618287373,0,0.29,sun,sun,2015,4,15,0,2,0,Spring,NW,1,3
16-04-2015,0.480327869,0.857142857,0.296703297,77,0.725689405,0,0.82,sun,sun,2015,4,16,0,3,0,Spring,E,1,0
17-04-2015,0.53442623,0.224489796,0.351648352,104,0.576197388,0,0.48,sun,sun,2015,4,17,0,4,0,Spring,E,1,0
18-04-2015,0.570491803,0.510204082,0.384615385,168,0.515239478,0,0.88,sun,sun,2015,4,18,0,5,1,Spring,S,1,4
19-04-2015,0.606557377,0.244897959,0.351648352,216,0.428156749,0,0.15,sun,sun,2015,4,19,0,6,1,Spring,SW,1,6
20-04-2015,0.626229508,0.795918367,0.241758242,118,0.539912917,0,0.5,sun,sun,2015,4,20,0,0,0,Spring,SE,1,5
21-04-2015,0.516393443,0.346938776,0.32967033,189,0.373004354,0.100178891,0.71,rain,snow,2015,4,21,0,1,0,Spring,S,1,4
22-04-2015,0.462295082,0.489795918,0.208791209,254,0.210449927,0,0.81,sun,sun,2015,4,22,0,2,0,Spring,W,1,7
23-04-2015,0.43442623,0.653061224,0.406593407,265,0.730043541,0.053667263,0.91,rain,sun,2015,4,23,0,3,0,Spring,W,1,7
24-04-2015,0.424590164,0.93877551,0.505494505,148,0.345428157,0.059033989,0.79,rain,sun,2015,4,24,0,4,0,Spring,SE,1,5
25-04-2015,0.43442623,0.795918367,0.285714286,163,0.445573295,0.023255814,0.82,rain,fog,2015,4,25,0,5,1,Spring,S,1,4
26-04-2015,0.452459016,0.857142857,0.252747253,139,0.587808418,0,0.41,fog,rain,2015,4,26,0,6,1,Spring,SE,1,5
27-04-2015,0.708196721,0.224489796,0.208791209,346,0.699564586,0.005366726,0.16,rain,rain,2015,4,27,0,0,0,Spring,N,1,1
28-04-2015,0.526229508,0.87755102,0.428571429,257,0.529753266,0.032200358,0.62,rain,drizzle,2015,4,28,0,1,0,Spring,W,1,7
29-04-2015,0.506557377,0.714285714,0.472527473,268,0.319303338,0,0.44,sun,sun,2015,4,29,0,2,0,Spring,W,1,7
30-04-2015,0.53442623,0.959183673,0.186813187,180,0.448476052,0,0.76,sun,sun,2015,4,30,0,3,0,Spring,S,1,4
01-05-2015,0.570491803,0.06122449,0.362637363,159,0.393323657,0,0.06,sun,snow,2015,5,1,0,4,0,Spring,S,1,4
02-05-2015,0.552459016,0.081632653,0.362637363,350,0.486211901,0,0.26,sun,fog,2015,5,2,0,5,1,Spring,N,1,1
03-05-2015,0.590163934,0.734693878,0.241758242,287,0.67053701,0,0.09,sun,sun,2015,5,3,0,6,1,Spring,W,1,7
04-05-2015,0.524590164,0.142857143,0.527472527,287,0.123367199,0,0.33,sun,sun,2015,5,4,0,0,0,Spring,W,1,7
05-05-2015,0.478688525,0.836734694,0.516483516,225,0.432510885,0.109123435,0.35,rain,fog,2015,5,5,0,1,0,Spring,SW,1,6
06-05-2015,0.516393443,0.979591837,0.241758242,10,0.422351234,0,0.24,fog,fog,2015,5,6,0,2,0,Spring,N,1,1
07-05-2015,0.562295082,0.551020408,0.285714286,9,0.309143687,0,0.05,sun,sun,2015,5,7,0,3,0,Spring,N,1,1
08-05-2015,0.652459016,0.612244898,0.285714286,270,0.577648766,0,0.23,sun,sun,2015,5,8,0,4,0,Spring,W,1,7
09-05-2015,0.716393443,0.163265306,0.241758242,272,0.287373004,0,0.17,sun,sun,2015,5,9,0,5,1,Spring,W,1,7
10-05-2015,0.624590164,0.571428571,0.263736264,182,0.303338171,0,0.86,sun,sun,2015,5,10,0,6,1,Spring,S,1,4
11-05-2015,0.516393443,0.265306122,0.230769231,152,0.615384615,0,0.05,fog,fog,2015,5,11,0,0,0,Spring,SE,1,5
12-05-2015,0.554098361,0.795918367,0.318681319,314,0.709724238,0.076923077,0.28,rain,rain,2015,5,12,0,1,0,Spring,NW,1,3
13-05-2015,0.48852459,0.816326531,0.263736264,333,0.480406386,0.073345259,0.24,rain,rain,2015,5,13,0,2,0,Spring,NW,1,3
14-05-2015,0.570491803,0.428571429,0.175824176,123,0.314949202,0.005366726,0.54,rain,rain,2015,5,14,0,3,0,Spring,SE,1,5
15-05-2015,0.606557377,0.204081633,0.263736264,113,0.388969521,0,0.8,fog,rain,2015,5,15,0,4,0,Spring,SE,1,5
16-05-2015,0.562295082,0.448979592,0.285714286,277,0.638606676,0,0.45,sun,rain,2015,5,16,0,5,1,Spring,W,1,7
17-05-2015,0.616393443,0,0.186813187,212,0.509433962,0,0.23,sun,rain,2015,5,17,0,6,1,Spring,SW,1,6
18-05-2015,0.744262295,0.918367347,0.285714286,171,0.477503628,0,0.74,sun,sun,2015,5,18,0,0,0,Spring,S,1,4
19-05-2015,0.672131148,0.734693878,0.241758242,287,0.53701016,0,0.25,sun,sun,2015,5,19,0,1,0,Spring,W,1,7
20-05-2015,0.680327869,0.408163265,0.153846154,173,0.486211901,0,0.97,fog,fog,2015,5,20,0,2,0,Spring,S,1,4
21-05-2015,0.736065574,0.510204082,0.186813187,112,0.716981132,0,0.27,sun,sun,2015,5,21,0,3,0,Spring,E,1,0
22-05-2015,0.590163934,0.918367347,0.362637363,121,0.383164006,0,0.02,sun,fog,2015,5,22,0,4,0,Spring,SE,1,5
23-05-2015,0.580327869,0.714285714,0.241758242,31,0.367198839,0,0.74,sun,snow,2015,5,23,0,5,1,Spring,NE,1,2
24-05-2015,0.598360656,0.448979592,0.252747253,221,0.291727141,0,0.37,sun,snow,2015,5,24,0,6,1,Spring,SW,1,6
25-05-2015,0.562295082,0,0.252747253,118,0.413642961,0,0.6,sun,sun,2015,5,25,0,0,0,Spring,SE,1,5
26-05-2015,0.672131148,0.795918367,0.186813187,38,0.333817126,0,0.77,sun,sun,2015,5,26,0,1,0,Spring,NE,1,2
27-05-2015,0.716393443,0.285714286,0.153846154,267,0.52394775,0,0.5,sun,sun,2015,5,27,0,2,0,Spring,W,1,7
28-05-2015,0.780327869,0.408163265,0.186813187,232,0.494920174,0,0.89,sun,sun,2015,5,28,0,3,0,Spring,SW,1,6
29-05-2015,0.762295082,0.93877551,0.230769231,17,0.335268505,0,0.47,sun,rain,2015,5,29,0,4,0,Spring,N,1,1
30-05-2015,0.662295082,0.163265306,0.230769231,148,0.577648766,0,0.2,sun,sun,2015,5,30,0,5,1,Spring,SE,1,5
31-05-2015,0.726229508,0.163265306,0.197802198,148,0.712626996,0,0.53,sun,snow,2015,5,31,0,6,1,Spring,SE,1,5
01-06-2015,0.580327869,0.183673469,0.32967033,125,0.544267054,0.082289803,0.55,rain,rain,2015,6,1,0,0,0,Summer,SE,2,5
02-06-2015,0.626229508,0.510204082,0.505494505,301,0.123367199,0.008944544,0.93,rain,rain,2015,6,2,0,1,0,Summer,NW,2,3
03-06-2015,0.644262295,0.816326531,0.285714286,359,0.7808418,0,0.58,sun,sun,2015,6,3,0,2,0,Summer,N,2,1
04-06-2015,0.690163934,0.693877551,0.384615385,237,0.600870827,0,0.71,sun,sun,2015,6,4,0,3,0,Summer,SW,2,6
05-06-2015,0.772131148,0.489795918,0.428571429,134,0.776487663,0,0.5,sun,rain,2015,6,5,0,4,0,Summer,SE,2,5
06-06-2015,0.824590164,0.510204082,0.241758242,150,0.650217707,0,0.19,sun,sun,2015,6,6,0,5,1,Summer,SE,2,5
07-06-2015,0.890163934,0.204081633,0.307692308,235,0.679245283,0,0.95,sun,sun,2015,6,7,0,6,1,Summer,SW,2,6
08-06-2015,0.862295082,0.755102041,0.340659341,223,0.522496372,0,0.85,sun,sun,2015,6,8,0,0,0,Summer,SW,2,6
09-06-2015,0.83442623,0.020408163,0.252747253,202,0.454281567,0,0.58,sun,fog,2015,6,9,0,1,0,Summer,S,2,4
10-06-2015,0.726229508,0.12244898,0.285714286,255,0.545718433,0,0.7,sun,sun,2015,6,10,0,2,0,Summer,W,2,7
11-06-2015,0.706557377,0.346938776,0.340659341,85,0.388969521,0,0.08,sun,sun,2015,6,11,0,3,0,Summer,E,2,0
12-06-2015,0.644262295,0.530612245,0.208791209,149,0.554426705,0,0,sun,sun,2015,6,12,0,4,0,Summer,SE,2,5
13-06-2015,0.670491803,0.673469388,0.241758242,234,0.11030479,0,0.28,sun,sun,2015,6,13,0,5,1,Summer,SW,2,6
14-06-2015,0.772131148,0.530612245,0.362637363,344,0.497822932,0,0.62,sun,sun,2015,6,14,0,6,1,Summer,N,2,1
15-06-2015,0.880327869,0.326530612,0.340659341,21,0.686502177,0,0.71,drizzle,drizzle,2015,6,15,0,0,0,Summer,N,2,1
16-06-2015,0.680327869,0.857142857,0.285714286,347,0.505079826,0,0.55,sun,snow,2015,6,16,0,1,0,Summer,N,2,1
17-06-2015,0.716393443,0.87755102,0.296703297,284,0.743105951,0,0.67,sun,sun,2015,6,17,0,2,0,Summer,W,2,7
18-06-2015,0.752459016,0.469387755,0.285714286,268,0.454281567,0,0.34,sun,sun,2015,6,18,0,3,0,Summer,W,2,7
19-06-2015,0.73442623,0.489795918,0.307692308,257,0.637155298,0.008944544,0.02,rain,rain,2015,6,19,0,4,0,Summer,W,2,7
20-06-2015,0.744262295,0.12244898,0.428571429,28,0.364296081,0,0.06,sun,sun,2015,6,20,0,5,1,Summer,NE,2,2
21-06-2015,0.772131148,0.102040816,0.32967033,212,0.631349782,0,0.26,sun,sun,2015,6,21,0,6,1,Summer,SW,2,6
22-06-2015,0.744262295,0.469387755,0.21978022,282,0.525399129,0,0,sun,sun,2015,6,22,0,0,0,Summer,W,2,7
23-06-2015,0.744262295,0.653061224,0.21978022,49,0.460087083,0,0.9,sun,rain,2015,6,23,0,1,0,Summer,NE,2,2
24-06-2015,0.808196721,0.979591837,0.241758242,94,0.119013062,0,0.79,sun,sun,2015,6,24,0,2,0,Summer,E,2,0
25-06-2015,0.881967213,0.571428571,0.285714286,87,0.455732946,0,0.7,sun,sun,2015,6,25,0,3,0,Summer,E,2,0
26-06-2015,0.936065574,0.857142857,0.472527473,43,0.522496372,0,0.43,sun,sun,2015,6,26,0,4,0,Summer,NE,2,2
27-06-2015,0.952459016,0.428571429,0.384615385,277,0.612481858,0,0.86,sun,snow,2015,6,27,0,5,1,Summer,W,2,7
28-06-2015,0.88852459,0.510204082,0.186813187,170,0.718432511,0.005366726,0.4,rain,rain,2015,6,28,0,6,1,Summer,S,2,4
29-06-2015,0.880327869,0.551020408,0.252747253,188,0.788098694,0,0.74,sun,sun,2015,6,29,0,0,0,Summer,S,2,4
30-06-2015,0.872131148,1,0.32967033,352,0.673439768,0,0.41,fog,fog,2015,6,30,0,1,0,Summer,N,2,1
01-07-2015,0.93442623,0.408163265,0.428571429,183,0.410740203,0,0.32,sun,drizzle,2015,7,1,0,2,0,Summer,S,2,4
02-07-2015,0.972131148,0.979591837,0.32967033,2,0.448476052,0,0.49,sun,sun,2015,7,2,0,3,0,Summer,N,2,1
03-07-2015,0.962295082,0.12244898,0.241758242,190,0.599419448,0,0.62,sun,sun,2015,7,3,0,4,0,Summer,S,2,4
04-07-2015,0.916393443,0.326530612,0.274725275,117,0.567489115,0,0.99,sun,sun,2015,7,4,0,5,1,Summer,SE,2,5
05-07-2015,0.936065574,0.387755102,0.186813187,18,0.728592163,0,0.36,sun,sun,2015,7,5,0,6,1,Summer,N,2,1
06-07-2015,0.862295082,0.816326531,0.307692308,22,0.851959361,0,0.58,drizzle,drizzle,2015,7,6,0,0,0,Summer,N,2,1
07-07-2015,0.798360656,0.979591837,0.21978022,29,0.821480406,0,0.8,sun,sun,2015,7,7,0,1,0,Summer,NE,2,2
08-07-2015,0.852459016,0.387755102,0.164835165,294,0.708272859,0,0.98,drizzle,drizzle,2015,7,8,0,2,0,Summer,NW,2,3
09-07-2015,0.83442623,0.428571429,0.32967033,107,0.568940493,0,0.47,sun,sun,2015,7,9,0,3,0,Summer,E,2,0
10-07-2015,0.744262295,0.551020408,0.362637363,280,0.687953556,0,0.04,sun,sun,2015,7,10,0,4,0,Summer,W,2,7
11-07-2015,0.762295082,0.795918367,0.285714286,127,0.732946299,0,0.47,sun,snow,2015,7,11,0,5,1,Summer,SE,2,5
12-07-2015,0.826229508,0.979591837,0.197802198,228,0.470246734,0,0.95,sun,sun,2015,7,12,0,6,1,Summer,SW,2,6
13-07-2015,0.808196721,0.12244898,0.296703297,110,0.41509434,0,0.02,sun,sun,2015,7,13,0,0,0,Summer,E,2,0
14-07-2015,0.844262295,0,0.318681319,135,0.380261248,0,0.46,sun,sun,2015,7,14,0,1,0,Summer,SE,2,5
15-07-2015,0.78852459,0.632653061,0.307692308,185,0.364296081,0,0.61,sun,sun,2015,7,15,0,2,0,Summer,S,2,4
16-07-2015,0.798360656,0.244897959,0.263736264,143,0.291727141,0,0.98,sun,sun,2015,7,16,0,3,0,Summer,SE,2,5
17-07-2015,0.808196721,0.591836735,0.318681319,71,0.528301887,0,0.13,sun,sun,2015,7,17,0,4,0,Summer,E,2,0
18-07-2015,0.962295082,0.448979592,0.32967033,128,0.346879536,0,0.62,sun,sun,2015,7,18,0,5,1,Summer,SE,2,5
19-07-2015,0.980327869,0.367346939,0.318681319,260,0.378809869,0,0.6,sun,sun,2015,7,19,0,6,1,Summer,W,2,7
20-07-2015,0.836065574,0.632653061,0.384615385,2,0.593613933,0,0.3,sun,sun,2015,7,20,0,0,0,Summer,N,2,1
21-07-2015,0.762295082,0.591836735,0.21978022,103,0.518142235,0,0.94,sun,sun,2015,7,21,0,1,0,Summer,E,2,0
22-07-2015,0.744262295,0.571428571,0.263736264,223,0.554426705,0,0.16,sun,sun,2015,7,22,0,2,0,Summer,SW,2,6
23-07-2015,0.78852459,0.979591837,0.164835165,319,0.690856313,0,0.23,sun,sun,2015,7,23,0,3,0,Summer,NW,2,3
24-07-2015,0.716393443,0.897959184,0.373626374,353,0.616835994,0.005366726,0.22,rain,rain,2015,7,24,0,4,0,Summer,N,2,1
25-07-2015,0.706557377,0.571428571,0.21978022,9,0.712626996,0,0.81,fog,fog,2015,7,25,0,5,1,Summer,N,2,1
26-07-2015,0.716393443,0.591836735,0.241758242,301,0.503628447,0.035778175,0.49,rain,rain,2015,7,26,0,6,1,Summer,NW,2,3
27-07-2015,0.706557377,0.306122449,0.164835165,230,0.725689405,0,0.77,fog,sun,2015,7,27,0,0,0,Summer,SW,2,6
28-07-2015,0.808196721,0.795918367,0.32967033,218,0.544267054,0,0.78,sun,sun,2015,7,28,0,1,0,Summer,SW,2,6
29-07-2015,0.88852459,0.367346939,0.373626374,65,0.516690856,0,0.78,sun,fog,2015,7,29,0,2,0,Summer,NE,2,2
30-07-2015,0.970491803,0.346938776,0.340659341,111,0.703918723,0,0.69,sun,sun,2015,7,30,0,3,0,Summer,E,2,0
31-07-2015,0.980327869,0,0.241758242,12,0.36574746,0,0.26,sun,sun,2015,7,31,0,4,0,Summer,N,2,1
01-08-2015,0.926229508,0.265306122,0.296703297,85,0.785195936,0,0.14,sun,sun,2015,8,1,0,5,1,Summer,E,2,0
02-08-2015,0.890163934,0.93877551,0.175824176,233,0.45137881,0,0.49,sun,sun,2015,8,2,0,6,1,Summer,SW,2,6
03-08-2015,0.870491803,1,0.208791209,89,0.314949202,0,0.35,sun,sun,2015,8,3,0,0,0,Summer,E,2,0
04-08-2015,0.78852459,0.020408163,0.241758242,313,0.586357039,0,0.07,fog,fog,2015,8,4,0,1,0,Summer,NW,2,3
05-08-2015,0.706557377,0.551020408,0.340659341,53,0.436865022,0,0.78,sun,sun,2015,8,5,0,2,0,Summer,NE,2,2
06-08-2015,0.780327869,0.979591837,0.274725275,11,0.786647315,0,0.02,sun,sun,2015,8,6,0,3,0,Summer,N,2,1
07-08-2015,0.844262295,1,0.362637363,208,0.429608128,0,0.61,sun,sun,2015,8,7,0,4,0,Summer,SW,2,6
08-08-2015,0.790163934,0.591836735,0.351648352,13,0.53701016,0,0.46,fog,fog,2015,8,8,0,5,1,Summer,N,2,1
09-08-2015,0.83442623,0.755102041,0.197802198,120,0.284470247,0,0.76,sun,sun,2015,8,9,0,6,1,Summer,SE,2,5
10-08-2015,0.862295082,0.06122449,0.21978022,19,0.6095791,0,0.97,sun,sun,2015,8,10,0,0,0,Summer,N,2,1
11-08-2015,0.890163934,0,0.43956044,74,0.378809869,0,0.87,sun,sun,2015,8,11,0,1,0,Summer,E,2,0
12-08-2015,0.862295082,0.142857143,0.252747253,242,0.592162554,0.135957066,0.95,rain,sun,2015,8,12,0,2,0,Summer,SW,2,6
13-08-2015,0.844262295,0.571428571,0.197802198,222,0.429608128,0,0.6,sun,sun,2015,8,13,0,3,0,Summer,SW,2,6
14-08-2015,0.670491803,0.775510204,0.527472527,69,0.194484761,0.545617174,0.31,rain,rain,2015,8,14,0,4,0,Summer,E,2,0
15-08-2015,0.708196721,0.040816327,0.362637363,311,0.510885341,0,0.93,sun,sun,2015,8,15,0,5,1,Summer,NW,2,3
16-08-2015,0.770491803,0.632653061,0.362637363,210,0.505079826,0,0.12,sun,rain,2015,8,16,0,6,1,Summer,SW,2,6
17-08-2015,0.798360656,0.183673469,0.285714286,100,0.619738752,0,0,sun,sun,2015,8,17,0,0,0,Summer,E,2,0
18-08-2015,0.862295082,0.183673469,0.285714286,185,0.718432511,0,0.33,sun,sun,2015,8,18,0,1,0,Summer,S,2,4
19-08-2015,0.908196721,0.367346939,0.186813187,131,0.769230769,0,0.61,drizzle,drizzle,2015,8,19,0,2,0,Summer,SE,2,5
20-08-2015,0.73442623,0.918367347,0.417582418,110,0.616835994,0.035778175,0.78,rain,rain,2015,8,20,0,3,0,Summer,E,2,0
21-08-2015,0.724590164,0.673469388,0.241758242,131,0.532656023,0,0.77,sun,sun,2015,8,21,0,4,0,Summer,SE,2,5
22-08-2015,0.762295082,0.653061224,0.230769231,19,0.284470247,0,0.92,drizzle,drizzle,2015,8,22,0,5,1,Summer,N,2,1
23-08-2015,0.808196721,0.448979592,0.153846154,23,0.521044993,0,0.97,drizzle,drizzle,2015,8,23,0,6,1,Summer,NE,2,2
24-08-2015,0.716393443,0.551020408,0.208791209,226,0.522496372,0,0.81,sun,sun,2015,8,24,0,0,0,Summer,SW,2,6
25-08-2015,0.744262295,0.632653061,0.32967033,153,0.46298984,0,0.7,sun,sun,2015,8,25,0,1,0,Summer,SE,2,5
26-08-2015,0.816393443,1,0.142857143,292,0.583454282,0,0.92,sun,drizzle,2015,8,26,0,2,0,Summer,W,2,7
27-08-2015,0.842622951,0.12244898,0.186813187,229,0.654571843,0,0.3,sun,snow,2015,8,27,0,3,0,Summer,SW,2,6
28-08-2015,0.762295082,0.571428571,0.241758242,309,0.373004354,0.008944544,0.63,rain,rain,2015,8,28,0,4,0,Summer,NW,2,3
29-08-2015,0.706557377,0.142857143,0.593406593,358,0.371552975,0.581395349,0.24,rain,rain,2015,8,29,0,5,1,Summer,N,2,1
30-08-2015,0.662295082,0,0.472527473,201,0.471698113,0.182468694,0.37,rain,snow,2015,8,30,0,6,1,Summer,S,2,4
31-08-2015,0.698360656,0.040816327,0.593406593,37,0.40203193,0,0.13,sun,sun,2015,8,31,0,0,0,Summer,NE,2,2
01-09-2015,0.670491803,0.469387755,0.505494505,259,0.253991292,0.103756708,0.07,rain,rain,2015,9,1,0,1,0,Fall,W,0,7
02-09-2015,0.624590164,0.448979592,0.373626374,187,0.346879536,0,0.9,sun,sun,2015,9,2,0,2,0,Fall,S,0,4
03-09-2015,0.598360656,0.142857143,0.274725275,56,0.313497823,0,0.53,sun,fog,2015,9,3,0,3,0,Fall,NE,0,2
04-09-2015,0.58852459,0.93877551,0.274725275,19,0.667634253,0,0.01,sun,sun,2015,9,4,0,4,0,Fall,N,0,1
05-09-2015,0.608196721,0.734693878,0.340659341,272,0.738751814,0.005366726,0.8,rain,rain,2015,9,5,0,5,1,Fall,W,0,7
06-09-2015,0.580327869,0.040816327,0.21978022,118,0.332365747,0.094812165,1,rain,rain,2015,9,6,0,6,1,Fall,SE,0,5
07-09-2015,0.68852459,0.653061224,0.120879121,70,0.571843251,0.005366726,0.77,rain,snow,2015,9,7,0,0,0,Fall,E,0,0
08-09-2015,0.716393443,0.551020408,0.21978022,3,0.618287373,0,0.88,sun,sun,2015,9,8,0,1,0,Fall,N,0,1
09-09-2015,0.752459016,0.93877551,0.318681319,220,0.275761974,0,0.55,sun,sun,2015,9,9,0,2,0,Fall,SW,0,6
10-09-2015,0.770491803,0.142857143,0.351648352,13,0.515239478,0,0.93,fog,fog,2015,9,10,0,3,0,Fall,N,0,1
11-09-2015,0.816393443,0.673469388,0.296703297,2,0.859216255,0,0.92,sun,sun,2015,9,11,0,4,0,Fall,N,0,1
12-09-2015,0.798360656,0.693877551,0.186813187,215,0.590711176,0,0.83,sun,sun,2015,9,12,0,5,1,Fall,SW,0,6
13-09-2015,0.672131148,0.632653061,0.285714286,228,0.455732946,0.008944544,0.84,rain,rain,2015,9,13,0,6,1,Fall,SW,0,6
14-09-2015,0.572131148,0.469387755,0.32967033,335,0.410740203,0,0.6,sun,sun,2015,9,14,0,0,0,Fall,NW,0,3
15-09-2015,0.580327869,0.265306122,0.263736264,185,0.198838897,0,0.21,sun,sun,2015,9,15,0,1,0,Fall,S,0,4
16-09-2015,0.616393443,0.632653061,0.164835165,54,0.560232221,0.017889088,0.34,rain,snow,2015,9,16,0,2,0,Fall,NE,0,2
17-09-2015,0.63442623,0.918367347,0.373626374,253,0.775036284,0.032200358,1,rain,rain,2015,9,17,0,3,0,Fall,W,0,7
18-09-2015,0.652459016,0.857142857,0.241758242,23,0.374455733,0,0.15,sun,sun,2015,9,18,0,4,0,Fall,NE,0,2
19-09-2015,0.706557377,0.306122449,0.428571429,161,0.210449927,0,0.49,sun,sun,2015,9,19,0,5,1,Fall,S,0,4
20-09-2015,0.698360656,0.06122449,0.703296703,157,0.396226415,0.073345259,0.42,rain,rain,2015,9,20,0,6,1,Fall,SE,0,5
21-09-2015,0.578688525,0.734693878,0.252747253,81,0.619738752,0,0.16,fog,fog,2015,9,21,0,0,0,Fall,E,0,0
22-09-2015,0.562295082,0.408163265,0.175824176,158,0.429608128,0,0.79,sun,drizzle,2015,9,22,0,1,0,Fall,S,0,4
23-09-2015,0.598360656,0.265306122,0.153846154,187,0.373004354,0,0.57,sun,sun,2015,9,23,0,2,0,Fall,S,0,4
24-09-2015,0.670491803,0.612244898,0.230769231,59,0.494920174,0,0.01,fog,fog,2015,9,24,0,3,0,Fall,NE,0,2
25-09-2015,0.590163934,0.959183673,0.241758242,304,0.525399129,0.035778175,0.03,rain,rain,2015,9,25,0,4,0,Fall,NW,0,3
26-09-2015,0.58852459,0.346938776,0.252747253,318,0.290275762,0,0.84,sun,sun,2015,9,26,0,5,1,Fall,NW,0,3
27-09-2015,0.53442623,0.12244898,0.373626374,210,0.460087083,0,0.38,sun,sun,2015,9,27,0,6,1,Fall,SW,0,6
28-09-2015,0.624590164,0.183673469,0.516483516,151,0.419448476,0,0.97,sun,sun,2015,9,28,0,0,0,Fall,SE,0,5
29-09-2015,0.626229508,0.12244898,0.164835165,108,0.399129173,0,0.93,sun,fog,2015,9,29,0,1,0,Fall,E,0,0
30-09-2015,0.58852459,0.653061224,0.098901099,75,0.343976778,0,0.05,fog,fog,2015,9,30,0,2,0,Fall,E,0,0
01-10-2015,0.624590164,0.448979592,0.098901099,29,0.628447025,0,0.8,fog,fog,2015,10,1,0,3,0,Fall,NE,0,2
02-10-2015,0.544262295,0.408163265,0.274725275,313,0.399129173,0,0.88,fog,fog,2015,10,2,0,4,0,Fall,NW,0,3
03-10-2015,0.624590164,0.367346939,0.483516484,116,0.203193033,0,0.68,sun,sun,2015,10,3,0,5,1,Fall,SE,0,5
04-10-2015,0.662295082,0.959183673,0.362637363,355,0.529753266,0,0.68,sun,sun,2015,10,4,0,6,1,Fall,N,0,1
05-10-2015,0.660655738,0.367346939,0.131868132,191,0.59796807,0,0.19,sun,sun,2015,10,5,0,0,0,Fall,S,0,4
06-10-2015,0.58852459,0.714285714,0.241758242,18,0.375907112,0,0.63,drizzle,drizzle,2015,10,6,0,1,0,Fall,N,0,1
07-10-2015,0.616393443,0.571428571,0.197802198,172,0.410740203,0.177101968,0.15,rain,rain,2015,10,7,0,2,0,Fall,S,0,4
08-10-2015,0.652459016,0.346938776,0.076923077,227,0.397677794,0,0.5,fog,fog,2015,10,8,0,3,0,Fall,SW,0,6
09-10-2015,0.642622951,0.020408163,0.241758242,349,0.441219158,0.005366726,0.36,rain,rain,2015,10,9,0,4,0,Fall,N,0,1
10-10-2015,0.68852459,0,0.472527473,182,0.653120464,0.513416816,0.72,rain,rain,2015,10,10,0,5,1,Fall,S,0,4
11-10-2015,0.590163934,0.93877551,0.241758242,112,0.47605225,0,0.68,sun,sun,2015,10,11,0,6,1,Fall,E,0,0
12-10-2015,0.598360656,0.081632653,0.263736264,182,0.613933237,0.082289803,0.41,rain,rain,2015,10,12,0,0,0,Fall,S,0,4
13-10-2015,0.552459016,0.387755102,0.307692308,145,0.351233672,0.023255814,0.56,rain,rain,2015,10,13,0,1,0,Fall,SE,0,5
